id,user,verified,followers,text,hashtag,class
1247011212723810304,dontkalemyvibes,False,4611.0,If love is a lie then why do we need it?,,nonrumour
1247064392597995521,monteblan,False,3111.0,"@ruskin147 I think some of the reasons for this has been a dearth of information about 5g. You could provide this.
What is it?
What is the g in 5g?
Why do we need it?
Who is paying for it?
What will be transmitted over it?
Do you as a technical journalist think it is necessary?

Etc etc",,nonrumour
1247101608934215682,WGME,True,79226.0,Ask the I-Team: Can I catch COVID-19 from my pet? &gt;https://t.co/J03lnkevmg https://t.co/wLW9ggWr0d,,nonrumour
1247103397129383937,COVIDNewsByMIB,True,222411.0,"#IndiaFightsCorona:

📍Are antibiotics effective in preventing and treating the new #coronavirus?

➡️No, antibiotics do not work against viruses, only bacteria. 2019-nCoV is a virus, therefore antibiotics💊shouldn't be used as a means of prevention or treatment.

Via @WHO https://t.co/PM358y71J4",IndiaFightsCorona,nonrumour
1247196379325370371,DawnaMughalPhD,False,2095.0,"https://t.co/nwg5NFWCHZ
Myth busters in the above link-World Health Organization. 

""Can eating garlic help prevent infection with the new coronavirus?""
How about the sun?",,nonrumour
1247197737982078976,PennsylvaniaDEP,True,13832.0,"With mosquito season right around the corner, you might be wondering if it's possible for mosquitoes to spread #COVID19. According to the @WHO, the new coronavirus CANNOT be transmitted through mosquito bites!

Learn more ➡️ https://t.co/28xWjk6P0L

#StayCalmStayHomeStaySafe https://t.co/5A1XlEJneB",COVID19,nonrumour
1247199023347482625,hope411adcock,False,1736.0,"@melvingaines @OANN There is no Cure for COVID-19.

#Coronavius Myths from @WHO

""Are there any specific medicines to prevent or treat the new coronavirus?

To date, there is no specific medicine recommended to prevent or treat the new coronavirus (2019-nCoV).""

https://t.co/r3xpw2Dkqw",Coronavius,nonrumour
1247278612761501705,sturgeon_sue,False,1697.0,"@attachedstring @ReneeFiredup @Christi72002967 @Passion_Comp3 @RepGalonski @realDonaldTrump But SARS and MERS is not the same virus as novel coronavirus, key word being novel.

What is a novel coronavirus?
A novel coronavirus (nCoV) is a new strain that has not been previously identified in humans.",,nonrumour
1247298148118085633,suspendedshan,False,203.0,Is Covid-19 airborne?,,nonrumour
1247448470283313154,ClarkeMicah,True,176750.0,"For asking that question, @Juliajoy, you will be told that you are saying Covid-19 is 'just like the flu'. It will be a lie. But it is the lie invariably told about anyone who asks about govt response to previous high fatalities from flu complications. Why do govt supporters lie? https://t.co/2f4huMSzIY",,rumour
1247519558421737474,kamalkano,False,1239.0,"@UsmanRx, Can humans become infected with the COVID-19 from an animal source? @a_sabo12 @YZYau @hamzaish @sagiru_ado @Mairo_Ado @ChiromaHope @ICTAdvocates @NCDCgov",,nonrumour
1247529137792643072,62jerseygirl,False,1611.0,@ScienceNews Why do we need it?  What happens to the decades of teaching?,,nonrumour
1247548584293097476,aparanjape,True,80122.0,"Design Thinking, AI ...good.

What is 'Physical Activity Trainer?'🤔 https://t.co/k0lZyEj9Bl",,nonrumour
1247591558809075712,fcouto,False,277.0,"@SnidePrince @ScottAdamsSays I would suggest this article to review the assumptions that COVID-19 is just like the flu.

https://t.co/q77THPLOqa",,rumour
1247697008888078337,FrankJannuzi,False,8419.0,"@STrimel @WHO Trump has repeatedly claimed he knew the pandemic was going to be serious before anyone...and he has also claimed he was never told...and he has claimed COVID-19 is just like the flu....and that it is not at all like the flu....
All he is doing now is deflecting responsibility.",,rumour
1247875323804266496,MANIKANDAN1192,False,921.0,"Drinking alcohol does not protect you against COVID-19 and can be dangerous

Frequent or excessive alcohol consumption can increase your risk of health problems.

#PMKcallsCurfewExtension https://t.co/T2d8zYSkG2",PMKcallsCurfewExtension,nonrumour
1247883203827859456,WendyOsefo,True,77974.0,To all those people who said “COVID-19 is just like the flu”...🙄🤬. https://t.co/Vy4uGrJY8t,,rumour
1247887380876365827,NadiaRocks,False,11.0,"Can I get some reliable sources please, is COVID-19 airborne? There has been alot of talk abt not even going in our own backyards. Surely THAT should be ok?! @SkyNews @piersmorgan @va_shiva",,nonrumour
1247899236273754112,yobeyouthforum,False,5062.0,"What are the symptoms of COVID-19? 
Symptoms can include fever, cough and shortness of breath. In more severe cases, infection can cause pneumonia or breathing difficulties. More rarely, the disease can be fatal. These symptoms are similar to the flu (influenza) or common cold. https://t.co/YOQe5Yh36W",,nonrumour
1247899324777811973,nospin_43,False,1105.0,"@DelboyMk3 @latimeralder Cold weather and snow CANNOT kill the new coronavirus.

google can covid19 survuve in a freezer many replies such as

https://t.co/1pKgIMBuFR",,nonrumour
1247925796724858880,Learning_ique,False,4.0,"See carefully 

What is a coronavirus?

Coronaviruses are a large family of viruses that are known to cause illness ranging from the common cold to more severe diseases such as Middle East Respiratory Syndrome (MERS) and Severe Acute Respiratory Syndrome (SARS).",,nonrumour
1247925908826193921,HUMA203,False,3336.0,"#FACT: Drinking methanol, ethanol or bleach DOES NOT prevent or cure COVID-19 and can be extremely dangerous.",FACT,nonrumour
1248141432726024192,omlakhani,False,10400.0,"Q. Are pregnant women at higher risk from COVID-19?

At present, there is NO data to suggest that pregnant women at higher risk of getting the #COVIDー19 infection. Neither do we have any data to suggest that pregnant women develop a more SEVERE infection. (Contd...)",COVIDー19,nonrumour
1248199322614800384,savers_uvas,False,383.0,"*How does COVID-19 spread?*

🤧 People can catch COVID-19 from others who have the virus. 

💦 The disease can spread from person to person through small droplets from the nose or mouth which are spread when a person with COVID-19 coughs or exhales. 1/3
@UVAS_Official #COVID2019 https://t.co/06lmFV4avG",COVID2019,nonrumour
1248199709434445826,kiuvarsity,False,9714.0,"According to the WHO website, “being able to hold your breath for 10 seconds or more without coughing or feeling discomfort DOES NOT mean you are free from the coronavirus disease (COVID-19) or any other lung disease. https://t.co/UpYmftIQKN",,nonrumour
1248260618991304712,3AM__MO,False,5052.0,"5G mobile networks DO NOT spread COVID-19

Viruses cannot travel on radio waves/mobile networks. COVID-19 is spreading in many countries that do not have 5G mobile networks. 

COVID-19 is spread through respiratoatry droplets when an infected person coughs, sneezes or speaks.",,nonrumour
1248261906814636033,3AM__MO,False,5052.0,"The new coronavirus CANNOT be transmitted through mosquito bites.
To date there has been no information nor evidence to suggest that the new coronavirus could be transmitted by mosquitoes.",,nonrumour
1248465244000645123,NusratHMoore,False,1993.0,"WHAT is COVID-19? 
Sorcery induced Biowarfare.

CoViD -19 

COMBINE VALIDATE

CO.   MBINE.  EDI VID
MBINEEDI

MAKE    BREAK   INNOVATE
to make humans 
NEEDY

MAKE a virus
BREAK them apart with stupid science
INNOVATE nonsense of graphs to cure diseases you might not",,nonrumour
1248490861924507649,BamboVaneHope,False,111.0,"The most recently discovered coronavirus causes coronavirus disease COVID-19.

What is COVID-19?
COVID-19 is the infectious disease caused by the most recently discovered coronavirus. This new virus and disease were unknown before the outbreak began in Wuhan, China, in Dec 2019.",,nonrumour
1248490867741978626,BamboVaneHope,False,111.0,"Is COVID-19 the same as SARS?
No. The virus that causes COVID-19 and the one that caused the outbreak of Severe Acute Respiratory Syndrome (SARS) in 2003 are related to each other genetically, but the diseases they cause are quite different.",,nonrumour
1248517400485560320,talk2ogpascal,False,718.0,"FACT: 5G mobile networks DO NOT spread COVID-19 
Virus cannot travel on radio waves/mobile networks. 
COVID-19 is spreading in many countries that do not have 5G mobile networks.",,nonrumour
1248522609307709441,RoySparringa,False,5456.0,Cold weather and snow CANNOT kill the new #coronavirus. https://t.co/3M44QfupXU,coronavirus,nonrumour
1248522884374355969,RoySparringa,False,5456.0,Taking a hot bath does not prevent the new #coronavirus disease https://t.co/aPxgxZ6F6J,coronavirus,nonrumour
1248523264097304576,RoySparringa,False,5456.0,The new #coronavirus CANNOT be transmitted through mosquito bites https://t.co/ie8Ic0O7JZ,coronavirus,nonrumour
1248523507715072000,RoySparringa,False,5456.0,Are hand dryers effective in killing the new #coronavirus? https://t.co/2nJZH18EmR,coronavirus,nonrumour
1248583275599269889,TheNationNews,True,1811255.0,5G mobile networks do not spread COVID-19 – WHO https://t.co/jViZ5EMAbe,,nonrumour
1248595704240619523,daily_trust,True,2194220.0,5G mobile networks do not spread COVID-19 – WHO https://t.co/vVlIaHf6CP https://t.co/0W2YfhGflc,,nonrumour
1248606193335119877,thatchriswalker,False,12171.0,"The more conservative news you watch, the more likely you are to be misinformed about basic information when it comes to coronavirus, this poll found...

""Nearly 3-In-5 Right-Wing News Viewers Still Believe COVID-19 Is Just Like The Flu""
https://t.co/whANecipVd",,rumour
1248606541793488896,realTuckFrumper,False,173559.0,Nearly 3-In-5 Right-Wing News Viewers Still Believe COVID-19 Is Just Like The Flu https://t.co/FaxWBEfXs8,,rumour
1248640135085920258,Donmeca,False,536.0,@cheffatimah_ @gimbakakanda Why do we need it to be fluffy?,,nonrumour
1248657620459646977,JoeExoticBiden,False,0.0,@JoeBiden What is COVID-19??  I can’t remember can someone remind me,,nonrumour
1248672164481466368,HoustonHealth,True,39768.0,"5G mobile networks DO NOT spread COVID-19. #FactsNotFear
https://t.co/mONsYUYm2Q https://t.co/K2sIbnIUba",FactsNotFear,nonrumour
1248684180138938368,ochealth,False,30446.0,"Myth buster: Per the World Health Organization, 5G mobile networks DO NOT spread COVID-19. https://t.co/wqiGleA0K1 #OCCOVID19 https://t.co/Vg51jQf1mi",OCCOVID19,nonrumour
1248734352499933185,VaheBalabanian,False,1499.0,@GoldenTent Simple antibiotics kill germs and coronavirus is a germ therefore antibiotics kill coronavirus. But if coronavirus is smart enough then we can ask coronavirus to kill the bacteria before releasing the antibiotics therefore we can kill two birds with one stone and save money.,,rumour
1248738224513703936,KCStar,True,297492.0,What is a coronavirus immunity certificate? US may start issuing them https://t.co/iHSixzm3PZ,,nonrumour
1248769369389309956,Wissenzoro,False,1384.0,"You can recover from the coronavirus disease (COVID-19). Catching the new coronavirus DOES NOT mean you will have it for life.

#FakeNews #FactCheck #Fake #FakeBuster #Hoax #HoaxOrFact #HoaxNews #Spam #FactCheckIndia #ViralNews #FakeViral #FakeCorona https://t.co/yjoBYz92P5",FakeNews,nonrumour
1248769381288628224,Wissenzoro,False,1381.0,"COVID-19 virus can be transmitted in areas with hot and humid climates

#FakeNews #FactCheck #Fake #FakeBuster #Hoax #HoaxOrFact #HoaxNews #Spam #FactCheckIndia #ViralNews #FakeViral #FakeCorona https://t.co/prE71EenWp",FakeNews,nonrumour
1248769386661502977,Wissenzoro,False,1381.0,"Cold weather and snow CANNOT kill the new coronavirus.

#FakeNews #FactCheck #Fake #FakeBuster #Hoax #HoaxOrFact #HoaxNews #Spam #FactCheckIndia #ViralNews #FakeViral #FakeCorona https://t.co/uYD8R1xQ9y",FakeNews,nonrumour
1248769392072155141,Wissenzoro,False,1381.0,"Taking a hot bath does not prevent the new coronavirus disease

#FakeNews #FactCheck #Fake #FakeBuster #Hoax #HoaxOrFact #HoaxNews #Spam #FactCheckIndia #ViralNews #FakeViral #FakeCorona https://t.co/O1dGyTAZZO",FakeNews,nonrumour
1248769397256327168,Wissenzoro,False,1381.0,"The new coronavirus CANNOT be transmitted through mosquito bites

#FakeNews #FactCheck #Fake #FakeBuster #Hoax #HoaxOrFact #HoaxNews #Spam #FactCheckIndia #ViralNews #FakeViral #FakeCorona https://t.co/kzsu1jRChr",FakeNews,nonrumour
1248769402985734145,Wissenzoro,False,1381.0,"Are hand dryers effective in killing the new coronavirus?

#FakeNews #FactCheck #Fake #FakeBuster #Hoax #HoaxOrFact #HoaxNews #Spam #FactCheckIndia #ViralNews #FakeViral #FakeCorona https://t.co/HDffiyuz1e",FakeNews,nonrumour
1248793918940090368,benkillenit,False,66.0,"What are the symptoms of covid-19? Are superpower listed because I can hear my gf eat chips 3 doors down now.
#isolationproblems #IsolationLife #covid #COVIDー19 #letmeout",isolationproblems,nonrumour
1248820765941731328,bettycjung,False,1023.0,5G mobile networks DO NOT spread COVID-19 @WHO #COVID19myth https://t.co/nEuoGULwL7,COVID19myth,nonrumour
1248827759570362371,BamboVaneHope,False,111.0,"HOW DOES COVID-19 SPREAD?

🤧 People can catch COVID-19 from others who have the virus. 

💦 The disease can spread from person to person through small droplets from the nose or mouth which are spread when a person with COVID-19 coughs or exhales.",,nonrumour
1248827780059537408,BamboVaneHope,False,111.0,"Can the virus that causes COVID-19 be transmitted through the air?
Studies to date suggest that the virus that causes COVID-19 is mainly transmitted through contact with respiratory droplets rather than through the air.",,nonrumour
1248827788121059331,BamboVaneHope,False,111.0,"Can COVID-19 be caught from a person who has no symptoms?
The main way the disease spreads is through respiratory droplets expelled by someone who is coughing. The risk of catching COVID-19 from someone with no symptoms at all is very low.",,nonrumour
1248902200203542528,DrJawaadArif,False,866.0,"5G mobile networks DO NOT spread COVID-19 as it’s can’t travel via mobile networks.

It’s via respiratory droplets when an infected person coughs, sneezes, speaks or by touching a contaminated surface &amp; then their eyes, mouth or nose etc.
 
#coronavirus 

Source: @WHO https://t.co/69S9ajAnpL",coronavirus,nonrumour
1248945505687744514,Princemudi_,False,26060.0,What is COVID-19 and the lock-down telling you? We are so busy running up and down for money and worthy things. We forgot that the best things in life are just around us and they are actually free.,,nonrumour
1249017186661715968,MASlife,False,1986.0,"I can't control myself from commenting when I see posts that say COVID-19 is just like the flu. I know no good will come of it. But, nevertheless, she persisted. IT IS NOT THE F*CKING FLU.",,rumour
1249023004824256512,AdvMachineSC,False,579.0,FAQ: How long is the incubation period for COVID-19? https://t.co/w5sT1ImJsq,,nonrumour
1249083025935106048,YanezUSA,False,8.0,"Why we shouldn't #OPENAMERICANOW
To those that think that #COVID__19 is just like the flu
#quaranTURN #trumpcovidfails 

https://t.co/U6M9YhMC0K https://t.co/eHcHYbgLP2",OPENAMERICANOW,rumour
1249259653298401281,hhhh08231707,False,50.0,@psepjtem @GosinJ @yourbabazg what is covid-19？I come from China hhhha,,nonrumour
1249260982460973057,FS_Luton,False,769.0,"Are hand dryers effective in killing the new coronavirus?

No. Hand dryers are not effective in killing the 2019-nCoV.
@WHO #mythbusters #covid19 https://t.co/sQI30HuwLu",mythbusters,nonrumour
1249313532341932034,XHNews,True,12296541.0,"#RumorBuster: The new #coronavirus CANNOT be transmitted through mosquito bites.
#COVID19 spreads primarily through droplets. Check out more guidance from @WHO: https://t.co/C094FOtp23 https://t.co/XiZsBJLZg4",RumorBuster,nonrumour
1249345420758638593,myUpchar,False,888.0,What is #COVID__19 and how does it spread? - explained in #Bengali in a beautiful #animation @MamataOfficial #IndiaFightsCorona #animation2d https://t.co/5pGky57DB5,COVID__19,nonrumour
1249477916527857670,bangtanbopper,False,8967.0,"what are the symptoms of covid-19? I am in fear I still have to work so I interact with people and I’ve been feeling fatigue, my head is killing me, I am extremely drowsy when I had so much sleep, I don’t have an appetite much anymore I feel sick after I try to eat.. 😞",,nonrumour
1249493079243046915,DepthAnesthesia,False,2913.0,"A short thread on evidence and our responsibility as healthcare professionals. 

""5G mobile networks DO NOT spread COVID-19""
This is a REAL myth buster infographic by the @WHO.

In fact, it's the very first infographic that's listed under the section ""Advice for Public"". https://t.co/WdpF2L4g7G",,nonrumour
1249553102845304834,TrinityUofA,False,6125.0,Fact : 5G mobile networks DO NOT spread COVID-19 https://t.co/xPpF3PVqon,,nonrumour
1249603458132594689,GP_CommSafety,False,80148.0,How effective are thermal scanners in detecting people infected with the new coronavirus? #GautengCOVID19 #FlattenTheCurve https://t.co/ngOX8h4dW4,GautengCOVID19,nonrumour
1249692635780038657,JamaicaGleaner,False,333860.0,"Today's Coronavirus Myth Buster: 5G mobile networks DO NOT spread COVID-19. #Coronavirus is spread through respiratory droplets when an infected person coughs, sneezes or speaks. People can also be infected by touching a contaminated surface and then their eyes, mouth or nose. https://t.co/kTC431BfZo",Coronavirus,nonrumour
1249804284155191296,june_yasemsky,False,882.0,@bonick0 @JoeySalads Are you implying COVID-19 is just like the flu?,,rumour
1249934646131011584,bionic_beast06,False,7.0,"Just a FYI for some people 5G mobile networks DO NOT spread COVID-19

Viruses cannot travel on radio waves/mobile networks.COVID-19 is spreading in many countries that do not have 5G mobile networks.
#COVID2019 #COVID19 #5g #CoronaVirusUpdate #PSA #BreakingNews",COVID2019,nonrumour
1249961723282501635,mirandabanana,False,165.0,@VK_Cast @Victor__Newman @MarthaW19860146 @parkbench559 @atlpt1870 @Howlinghamster @Khalid_Hart @maggieNYT And Covid-19 is just like the flu. Trump said so.,,rumour
1249967838124814337,Angelfoundatn,False,700.0,"Coronavirus disease (COVID-19) advice for the public: Myth buster.
5G mobile networks DO NOT spread COVID-19
#FakeNews #COVID19 #StayHome 

Source: @WHO https://t.co/5PPRzEEJm2",FakeNews,nonrumour
1249978482332962818,smusyoka,False,89901.0,"Tell your uncles and aunts in those WhatsApp groups &gt;&gt; Exposing yourself to the sun or to temperatures higher than 25C degrees DOES NOT prevent the coronavirus disease (COVID-19)

https://t.co/s1qxE3Euh1",,nonrumour
1250031869376282625,EyeRadioJuba,False,47205.0,Exposing yourself to the sun or to temperatures higher than 25C degrees DOES NOT prevent the coronavirus disease (COVID-19). https://t.co/5ZJLXG0la6,,nonrumour
1250032197773529089,EyeRadioJuba,False,47205.0,Drinking alcohol does not protect you against COVID-19 and can be dangerous. https://t.co/0WrZt21ed5,,nonrumour
1250032674351255552,EyeRadioJuba,False,47205.0,COVID-19 virus can be transmitted in areas with hot and humid climates. https://t.co/0uzQaBfP6B,,nonrumour
1250044848029065217,domhnoval,False,83.0,Puppet Dummy Alert Patriot Pole: “Discover Your Truth” Are you informed of the Times we live in? Or is your head still buried in the sand? Don’t Be A Puppet or a Dummy-Question: What is COVID-19?,,nonrumour
1250055100393029632,robinnjogu,False,47236.0,"Myth busters: Drinking alcohol does not protect you against COVID-19 and can be dangerous

Frequent or excessive alcohol consumption can increase your risk of health problems - @WHO 

#covid19kenya 
@MikeSonko https://t.co/6N9r9FXT6A",covid19kenya,nonrumour
1250066794066444290,citizentvkenya,True,4120718.0,"“We will have some small bottles of Hennessy in the food packs that we will be giving to our people…” - Nairobi Governor Mike Sonko 

Note: WHO warns that drinking alcohol does not protect you against COVID-19 and can be dangerous https://t.co/vuSuVAb8dy",,nonrumour
1250080518877646848,TIME,True,18970216.0,What are the symptoms of COVID-19? Is COVID-19 airborne? Here are the answers to your biggest questions about the coronavirus pandemic https://t.co/lAzy2pnCh3,,nonrumour
1250114165626281985,Raeburn_Design,False,9582.0,"We're excited to be welcoming Orsola de Castro for a disruption themed episode; what is Covid-19 teaching the fashion industry? Live at 7pm GMT on Tue 21st April 💡

Join us: https://t.co/xToEX3hIy8

#RAEBURNConnects @Fash_Rev @fashopenstudio https://t.co/tRYjE6xjxb",RAEBURNConnects,nonrumour
1250159859271598081,TIME,True,18970216.0,What are the symptoms of COVID-19? Is COVID-19 airborne? Here are the answers to your biggest questions about the coronavirus pandemic https://t.co/7m246qoDix,,nonrumour
1250199523944566785,professordarwin,False,14414.0,"Ok society, I'll bite

Who is Joe Biden?
What is covid-19?",,nonrumour
1250218770628349952,ucoptempe,False,411.0,"2. Are antibiotics effective in preventing and treating the new coronavirus?

#COVID19Malaysia https://t.co/0Hbs7sQs4U",COVID19Malaysia,nonrumour
1250218948701769728,ucoptempe,False,411.0,"3. Does the new coronavirus affect older people, or are younger people also susceptible? #COVID19Malaysia https://t.co/Nerag6sPDw",COVID19Malaysia,nonrumour
1250219300389974016,ucoptempe,False,411.0,5. Can regularly rinsing your nose with saline help prevent infection with the new coronavirus? https://t.co/ccMjhhD7BK,,nonrumour
1250219437027766273,ucoptempe,False,411.0,6. Do vaccines against pneumonia protect you against the new coronavirus? https://t.co/wL0mlEqU95,,nonrumour
1250219777185873922,ucoptempe,False,411.0,8. How effective are thermal scanners in detecting people infected with the new coronavirus? https://t.co/nyLOyKAb1H,,nonrumour
1250219998842216448,ucoptempe,False,411.0,10. Are hand dryers effective in killing the new coronavirus? https://t.co/cSDKXO1bGr,,nonrumour
1250220115762667520,ucoptempe,False,411.0,11. The new coronavirus CANNOT be transmitted through mosquito bites. https://t.co/ZRL8bjRkpl,,nonrumour
1250220389323526146,ucoptempe,False,411.0,13. Cold weather and snow CANNOT kill the new coronavirus. https://t.co/7yeQQ6gLNo,,nonrumour
1250220791544705025,ucoptempe,False,411.0,15. Drinking alcohol does not protect you against COVID-19 and can be dangerous https://t.co/ZrLN61q046,,nonrumour
1250221275827470336,ucoptempe,False,411.0,18. Exposing yourself to the sun or to temperatures higher than 25C degrees DOES NOT prevent the coronavirus disease (COVID-19) https://t.co/aOQKrrwaBv,,nonrumour
1250246021629849602,StephenAtHome,True,19353195.0,"Tonight on the Late Show I've got @DrLaPook answering your Twitter questions like: ""What are the symptoms of Covid-19?"" and ""How much frosting is it medically safe to eat in one sitting?""",,nonrumour
1250302907389333504,SABCNews,True,2324737.0,"#SABCNews Fact of the Day: 
5G mobile networks DO NOT spread COVID-19.
#COVID19inSA #Day20ofLockdown #SABCNews https://t.co/3BuUdhGJ0I",SABCNews,nonrumour
1250337995221172231,ROBRajasthan,True,7145.0,"#IndiaFightsCorona 
How are #Covid_19 and Influenza viruses different?
#Lockdown2 #CoronaFighters #StayHomeSaveLives #Covid_19 https://t.co/0AGgX60ORQ",IndiaFightsCorona,nonrumour
1250355335824642048,Artha__Global,False,5404.0,"You can also find two videos from our interview with Dr. Lancelot.  #1 What is Covid-19? #4 Flattening the curve. 2/n 
@lancelot_pinto https://t.co/5mL2zcKG32",,nonrumour
1250390028016070657,WHOAFRO,True,271696.0,"#COVID19 Facts: #5G mobile networks DO NOT spread COVID-19.

Viruses cannot travel on radio waves/mobile networks. COVID-19 is spreading in many countries that do not have 5G mobile networks. https://t.co/OvWS5ZTi8Q https://t.co/H9YHJkt9wc",COVID19,nonrumour
1250391207215345664,WHOAFRO,True,271696.0,#COVID19 Facts: Drinking alcohol DOES NOT protect you against COVID-19 and can be dangerous. https://t.co/OvWS5ZTi8Q https://t.co/s2STqvhErp,COVID19,nonrumour
1250403885866299392,trilobite_1970,False,543.0,5G mobile networks DO NOT spread #COVID-19 https://t.co/jGkmcnWThS @Scimitar_SS,COVID,nonrumour
1250423842423500801,NEAmbulance,True,18353.0,"❌#5G mobile networks DO NOT spread COVID-19 ❌

Viruses can't travel on radio waves/mobile networks. 

COVID-19 is spread through respiratory droplets from an infected person. People can also be infected by touching a contaminated surface and then their eyes, mouth or nose. https://t.co/er6wzjMru1",5G,nonrumour
1250440763751579648,enginutkan,False,4975.0,@bindureddy WHO does not agree with this: COVID-19 virus can be transmitted in areas with hot and humid climates - https://t.co/wlzxpWPYZB,,nonrumour
1250446280947453959,ochealth,False,30446.0,"Myth buster: Per the World Health Organization, 5G mobile networks DO NOT spread COVID-19. Viruses cannot travel on radio waves/mobile networks. COVID-19 is spreading in many countries that do not have 5G mobile networks. Share facts. #OCCOVID19 https://t.co/krTwY9mf39",OCCOVID19,nonrumour
1250477714416586756,LukoyeAtwoli,False,37018.0,"@Hillary_moro What are the symptoms of COVID-19, by the way?",,nonrumour
1250564106257666053,Chantblanq,False,276.0,What is covid 19 ?,,nonrumour
1250776387226664963,yenebeb8,False,78.0,"Is COVID-19 the same as SARS?

No. The virus that causes COVID-19 and the one that caused the outbreak of Severe Acute Respiratory Syndrome (SARS) in 2003 are related to each other genetically, but the diseases they cause are quite different.

SARS was more deadly but much less",,nonrumour
1250801443268751361,peterdiane01,False,3289.0,"@CTVNews What is Covid-19 ""RELATED"" ?? Did they die FROM Covid...Did they die from other causes but tested positive? or did they die without testing positive but are being listed as such ??..Our National Health Org. needs to do MUCH better than this !!",,nonrumour
1250810517960241154,MSaiaung,False,103.0,What is Covid-19? How did a covid-19 patient get cured? It’s necessary to explain to lay people. Giving guidelines or instructions is not enough for an encouragement. True knowledge is needed so that people can get back to normal life with hope and moving forward in Savior Jesus.,,nonrumour
1250821963385376768,BraceuptheYoung,False,271.0,"@livindave Many have heard of Covid-19 and some people have few knowledge about it.

Q1. What is Covid-19? @livindave

#BtystaySafe
#braceuptheyoung
@NCDCgov https://t.co/xcXQ2LUsVS",BtystaySafe,nonrumour
1251054674754633728,lutzmache,False,4508.0,"🚨5G mobile networks DO NOT spread COVID-19🚨

COVID-19 is spread through respiratoatry droplets when an infected person coughs, sneezes or speaks. People can also be infected by touching a contaminated surface and then their eyes, mouth or nose. 

#Covid19 #mythbusters @WHO https://t.co/O3Hb6C5Nxj",Covid19,nonrumour
1251054681960468480,lutzmache,False,4508.0,"🚨Drinking alcohol does not protect you against COVID-19 and can be dangerous🚨

Frequent or excessive alcohol consumption can increase your risk of health problems. 

#Covid19 #mythbusters @WHO https://t.co/pWJeGWunsm",Covid19,nonrumour
1251054697454034944,lutzmache,False,4508.0,"🚨Do vaccines against pneumonia protect you against the new coronavirus?🚨

No. Vaccines against pneumonia, such as pneumococcal vaccine and Haemophilus influenza type B (Hib) vaccine, do not provide protection against the new coronavirus.

#Covid19 #mythbusters @WHO https://t.co/7KzqOdqiSo",Covid19,nonrumour
1251054699429707776,lutzmache,False,4508.0,"🚨Can regularly rinsing your nose with saline help prevent infection with the new coronavirus?🚨

No. There is no evidence that regularly rinsing the nose with saline has protected people from infection with the new coronavirus. 

#Covid19 #mythbusters @WHO https://t.co/R04HNqEekb",Covid19,nonrumour
1251054701057118208,lutzmache,False,4508.0,"🚨Can eating garlic help prevent infection with the new coronavirus?🚨

There is no evidence from the current outbreak that eating garlic has protected people from the new coronavirus.

#Covid19 #mythbusters @WHO https://t.co/dpJyLLXIuK",Covid19,nonrumour
1251054702629998592,lutzmache,False,4508.0,"🚨Does the new coronavirus affect older people, or are younger people also susceptible?🚨

People of all ages can be infected by the new coronavirus (2019-nCoV).

#Covid19 #mythbusters @WHO https://t.co/gghWyCErX5",Covid19,nonrumour
1251054704265760768,lutzmache,False,4508.0,"🚨Are antibiotics effective in preventing and treating the new coronavirus?🚨

No, antibiotics do not work against viruses, only bacteria.

#Covid19 #mythbusters @WHO https://t.co/nVfvHdQha8",Covid19,nonrumour
1251113997564166145,Karamea18,False,435.0,@bintburton If that's the case &amp; they know that without the app why do we need it?,,nonrumour
1251152178468642817,RiseUpEire,False,155.0,"@dclarke1984 @Niall_Boylan Well then why do we need it.. Doesn't the average router in everyone's house carry a frequency of 2.5 and 5ghz.? Say it did increase to 60ghz or even 300ghz, what would be the effects of it on people and animals?",,nonrumour
1251155734332534792,ryderntrpd,False,1.0,"When this pandemic infected 26 of the population worldwide, it made me fear for my life. But now? It infected more than a hundred thousands of people, millions of people to be exact. What is “COVID-19” anyway? It is a crisis that we all should take seriously. https://t.co/NHfu1zqT8M",,nonrumour
1251267253842014208,twistedcomputer,False,3233.0,"@TheValuesVoter What is a ""Coronavirus Truther"" ?",,nonrumour
1251267606394269696,Mamadidntraise,False,3818.0,"What is Covid 19's relation to 5G?

https://t.co/bAKJeo460n",,nonrumour
1251382992435544064,TIME,True,18970217.0,What are the symptoms of COVID-19? https://t.co/3Khe75bscv https://t.co/21n9CQO6nW,,nonrumour
1251401883660554240,WHO,True,11131226.0,"Q: How can I grocery shop safely in the time of #COVID19?

More: https://t.co/PKzKaO2yfK

#coronavirus #KnowtheFacts https://t.co/bGeqRfxnzk",COVID19,nonrumour
1251420986819428353,AkuseY4Impact,False,106.0,"Is Covid-19 airborne?

The virus that causes COVID-19 is mainly transmitted through droplets generated when an infected person coughs, sneezes, or speaks. These droplets are too heavy to hang in the air. They quickly fall on floors or surfaces.

#Youth4impact #KeepAkuseSafe❗ https://t.co/j5LsK2i128",Youth4impact,nonrumour
1251516655764746243,BrightWhiteae,False,156.0,"Exposing yourself to the sun or to temperatures higher than 25C degrees DOES NOT prevent the coronavirus disease COVID-19.

#brightwhiteae #Covid_19 #كورونا https://t.co/gkryEJD7Jg",brightwhiteae,nonrumour
