id,user,verified,followers,text,retweets,favorites,hashtag,class
1248769397256327168,Wissenzoro,False,1380.0,"The new coronavirus CANNOT be transmitted through mosquito bites

#FakeNews #FactCheck #Fake #FakeBuster #Hoax #HoaxOrFact #HoaxNews #Spam #FactCheckIndia #ViralNews #FakeViral #FakeCorona https://t.co/kzsu1jRChr",0.0,0.0,FakeNews,nonrumour
1248769402985734145,Wissenzoro,False,1380.0,"Are hand dryers effective in killing the new coronavirus?

#FakeNews #FactCheck #Fake #FakeBuster #Hoax #HoaxOrFact #HoaxNews #Spam #FactCheckIndia #ViralNews #FakeViral #FakeCorona https://t.co/HDffiyuz1e",0.0,0.0,FakeNews,nonrumour
1248793918940090368,benkillenit,False,66.0,"What are the symptoms of covid-19? Are superpower listed because I can hear my gf eat chips 3 doors down now.
#isolationproblems #IsolationLife #covid #COVIDー19 #letmeout",0.0,0.0,isolationproblems,nonrumour
1248820765941731328,bettycjung,False,1022.0,5G mobile networks DO NOT spread COVID-19 @WHO #COVID19myth https://t.co/nEuoGULwL7,0.0,0.0,COVID19myth,nonrumour
1248827759570362371,BamboVaneHope,False,112.0,"HOW DOES COVID-19 SPREAD?

🤧 People can catch COVID-19 from others who have the virus. 

💦 The disease can spread from person to person through small droplets from the nose or mouth which are spread when a person with COVID-19 coughs or exhales.",0.0,0.0,,nonrumour
1248827780059537408,BamboVaneHope,False,112.0,"Can the virus that causes COVID-19 be transmitted through the air?
Studies to date suggest that the virus that causes COVID-19 is mainly transmitted through contact with respiratory droplets rather than through the air.",0.0,0.0,,nonrumour
1248827788121059331,BamboVaneHope,False,112.0,"Can COVID-19 be caught from a person who has no symptoms?
The main way the disease spreads is through respiratory droplets expelled by someone who is coughing. The risk of catching COVID-19 from someone with no symptoms at all is very low.",0.0,0.0,,nonrumour
1248902200203542528,DrJawaadArif,False,865.0,"5G mobile networks DO NOT spread COVID-19 as it’s can’t travel via mobile networks.

It’s via respiratory droplets when an infected person coughs, sneezes, speaks or by touching a contaminated surface &amp; then their eyes, mouth or nose etc.
 
#coronavirus 

Source: @WHO https://t.co/69S9ajAnpL",0.0,2.0,coronavirus,nonrumour
1248945505687744514,Princemudi_,False,26038.0,What is COVID-19 and the lock-down telling you? We are so busy running up and down for money and worthy things. We forgot that the best things in life are just around us and they are actually free.,1.0,2.0,,nonrumour
1249017186661715968,MASlife,False,1985.0,"I can't control myself from commenting when I see posts that say COVID-19 is just like the flu. I know no good will come of it. But, nevertheless, she persisted. IT IS NOT THE F*CKING FLU.",0.0,22.0,,rumour
1249023004824256512,AdvMachineSC,False,579.0,FAQ: How long is the incubation period for COVID-19? https://t.co/w5sT1ImJsq,1.0,4.0,,nonrumour
1249083025935106048,YanezUSA,False,8.0,"Why we shouldn't #OPENAMERICANOW
To those that think that #COVID__19 is just like the flu
#quaranTURN #trumpcovidfails 

https://t.co/U6M9YhMC0K https://t.co/eHcHYbgLP2",0.0,2.0,OPENAMERICANOW,rumour
1249259653298401281,hhhh08231707,False,50.0,@psepjtem @GosinJ @yourbabazg what is covid-19？I come from China hhhha,0.0,0.0,,nonrumour
1249260982460973057,FS_Luton,False,769.0,"Are hand dryers effective in killing the new coronavirus?

No. Hand dryers are not effective in killing the 2019-nCoV.
@WHO #mythbusters #covid19 https://t.co/sQI30HuwLu",1.0,1.0,mythbusters,nonrumour
1249313532341932034,XHNews,True,12295324.0,"#RumorBuster: The new #coronavirus CANNOT be transmitted through mosquito bites.
#COVID19 spreads primarily through droplets. Check out more guidance from @WHO: https://t.co/C094FOtp23 https://t.co/XiZsBJLZg4",28.0,50.0,RumorBuster,nonrumour
1249345420758638593,myUpchar,False,889.0,What is #COVID__19 and how does it spread? - explained in #Bengali in a beautiful #animation @MamataOfficial #IndiaFightsCorona #animation2d https://t.co/5pGky57DB5,0.0,0.0,COVID__19,nonrumour
1249477916527857670,bangtanbopper,False,8967.0,"what are the symptoms of covid-19? I am in fear I still have to work so I interact with people and I’ve been feeling fatigue, my head is killing me, I am extremely drowsy when I had so much sleep, I don’t have an appetite much anymore I feel sick after I try to eat.. 😞",0.0,3.0,,nonrumour
1249493079243046915,DepthAnesthesia,False,2914.0,"A short thread on evidence and our responsibility as healthcare professionals. 

""5G mobile networks DO NOT spread COVID-19""
This is a REAL myth buster infographic by the @WHO.

In fact, it's the very first infographic that's listed under the section ""Advice for Public"". https://t.co/WdpF2L4g7G",2.0,1.0,,nonrumour
1249553102845304834,TrinityUofA,False,6124.0,Fact : 5G mobile networks DO NOT spread COVID-19 https://t.co/xPpF3PVqon,9.0,21.0,,nonrumour
1249603458132594689,GP_CommSafety,False,80308.0,How effective are thermal scanners in detecting people infected with the new coronavirus? #GautengCOVID19 #FlattenTheCurve https://t.co/ngOX8h4dW4,3.0,6.0,GautengCOVID19,nonrumour
1249692635780038657,JamaicaGleaner,False,333865.0,"Today's Coronavirus Myth Buster: 5G mobile networks DO NOT spread COVID-19. #Coronavirus is spread through respiratory droplets when an infected person coughs, sneezes or speaks. People can also be infected by touching a contaminated surface and then their eyes, mouth or nose. https://t.co/kTC431BfZo",29.0,42.0,Coronavirus,nonrumour
1249804284155191296,june_yasemsky,False,890.0,@bonick0 @JoeySalads Are you implying COVID-19 is just like the flu?,0.0,0.0,,rumour
1249934646131011584,bionic_beast06,False,7.0,"Just a FYI for some people 5G mobile networks DO NOT spread COVID-19

Viruses cannot travel on radio waves/mobile networks.COVID-19 is spreading in many countries that do not have 5G mobile networks.
#COVID2019 #COVID19 #5g #CoronaVirusUpdate #PSA #BreakingNews",1.0,1.0,COVID2019,nonrumour
1249961723282501635,mirandabanana,False,165.0,@VK_Cast @Victor__Newman @MarthaW19860146 @parkbench559 @atlpt1870 @Howlinghamster @Khalid_Hart @maggieNYT And Covid-19 is just like the flu. Trump said so.,0.0,9.0,,rumour
1249967838124814337,Angelfoundatn,False,701.0,"Coronavirus disease (COVID-19) advice for the public: Myth buster.
5G mobile networks DO NOT spread COVID-19
#FakeNews #COVID19 #StayHome 

Source: @WHO https://t.co/5PPRzEEJm2",4.0,7.0,FakeNews,nonrumour
1249978482332962818,smusyoka,False,90001.0,"Tell your uncles and aunts in those WhatsApp groups &gt;&gt; Exposing yourself to the sun or to temperatures higher than 25C degrees DOES NOT prevent the coronavirus disease (COVID-19)

https://t.co/s1qxE3Euh1",2.0,3.0,,nonrumour
1250031869376282625,EyeRadioJuba,False,47271.0,Exposing yourself to the sun or to temperatures higher than 25C degrees DOES NOT prevent the coronavirus disease (COVID-19). https://t.co/5ZJLXG0la6,3.0,5.0,,nonrumour
1250032197773529089,EyeRadioJuba,False,47271.0,Drinking alcohol does not protect you against COVID-19 and can be dangerous. https://t.co/0WrZt21ed5,2.0,6.0,,nonrumour
1250032674351255552,EyeRadioJuba,False,47271.0,COVID-19 virus can be transmitted in areas with hot and humid climates. https://t.co/0uzQaBfP6B,4.0,6.0,,nonrumour
1250044848029065217,domhnoval,False,83.0,Puppet Dummy Alert Patriot Pole: “Discover Your Truth” Are you informed of the Times we live in? Or is your head still buried in the sand? Don’t Be A Puppet or a Dummy-Question: What is COVID-19?,0.0,0.0,,nonrumour
1250055100393029632,robinnjogu,False,47230.0,"Myth busters: Drinking alcohol does not protect you against COVID-19 and can be dangerous

Frequent or excessive alcohol consumption can increase your risk of health problems - @WHO 

#covid19kenya 
@MikeSonko https://t.co/6N9r9FXT6A",4.0,9.0,covid19kenya,nonrumour
1250066794066444290,citizentvkenya,True,4127355.0,"“We will have some small bottles of Hennessy in the food packs that we will be giving to our people…” - Nairobi Governor Mike Sonko 

Note: WHO warns that drinking alcohol does not protect you against COVID-19 and can be dangerous https://t.co/vuSuVAb8dy",698.0,1609.0,,nonrumour
1250080518877646848,TIME,True,18987853.0,What are the symptoms of COVID-19? Is COVID-19 airborne? Here are the answers to your biggest questions about the coronavirus pandemic https://t.co/lAzy2pnCh3,171.0,296.0,,nonrumour
1250114165626281985,Raeburn_Design,False,9583.0,"We're excited to be welcoming Orsola de Castro for a disruption themed episode; what is Covid-19 teaching the fashion industry? Live at 7pm GMT on Tue 21st April 💡

Join us: https://t.co/xToEX3hIy8

#RAEBURNConnects @Fash_Rev @fashopenstudio https://t.co/tRYjE6xjxb",8.0,29.0,RAEBURNConnects,nonrumour
1250159859271598081,TIME,True,18987853.0,What are the symptoms of COVID-19? Is COVID-19 airborne? Here are the answers to your biggest questions about the coronavirus pandemic https://t.co/7m246qoDix,133.0,190.0,,nonrumour
1250199523944566785,professordarwin,False,14415.0,"Ok society, I'll bite

Who is Joe Biden?
What is covid-19?",2.0,49.0,,nonrumour
1250218770628349952,ucoptempe,False,411.0,"2. Are antibiotics effective in preventing and treating the new coronavirus?

#COVID19Malaysia https://t.co/0Hbs7sQs4U",0.0,0.0,COVID19Malaysia,nonrumour
1250218948701769728,ucoptempe,False,411.0,"3. Does the new coronavirus affect older people, or are younger people also susceptible? #COVID19Malaysia https://t.co/Nerag6sPDw",0.0,0.0,COVID19Malaysia,nonrumour
1250219300389974016,ucoptempe,False,411.0,5. Can regularly rinsing your nose with saline help prevent infection with the new coronavirus? https://t.co/ccMjhhD7BK,0.0,0.0,,nonrumour
1250219437027766273,ucoptempe,False,411.0,6. Do vaccines against pneumonia protect you against the new coronavirus? https://t.co/wL0mlEqU95,0.0,0.0,,nonrumour
1250219777185873922,ucoptempe,False,411.0,8. How effective are thermal scanners in detecting people infected with the new coronavirus? https://t.co/nyLOyKAb1H,0.0,0.0,,nonrumour
1250219998842216448,ucoptempe,False,411.0,10. Are hand dryers effective in killing the new coronavirus? https://t.co/cSDKXO1bGr,0.0,0.0,,nonrumour
1250220115762667520,ucoptempe,False,411.0,11. The new coronavirus CANNOT be transmitted through mosquito bites. https://t.co/ZRL8bjRkpl,0.0,0.0,,nonrumour
1250220389323526146,ucoptempe,False,411.0,13. Cold weather and snow CANNOT kill the new coronavirus. https://t.co/7yeQQ6gLNo,0.0,0.0,,nonrumour
1250220791544705025,ucoptempe,False,411.0,15. Drinking alcohol does not protect you against COVID-19 and can be dangerous https://t.co/ZrLN61q046,0.0,0.0,,nonrumour
1250221275827470336,ucoptempe,False,411.0,18. Exposing yourself to the sun or to temperatures higher than 25C degrees DOES NOT prevent the coronavirus disease (COVID-19) https://t.co/aOQKrrwaBv,0.0,0.0,,nonrumour
1250246021629849602,StephenAtHome,True,19353023.0,"Tonight on the Late Show I've got @DrLaPook answering your Twitter questions like: ""What are the symptoms of Covid-19?"" and ""How much frosting is it medically safe to eat in one sitting?""",160.0,2672.0,,nonrumour
1250302907389333504,SABCNews,True,2327575.0,"#SABCNews Fact of the Day: 
5G mobile networks DO NOT spread COVID-19.
#COVID19inSA #Day20ofLockdown #SABCNews https://t.co/3BuUdhGJ0I",101.0,274.0,SABCNews,nonrumour
1250337995221172231,ROBRajasthan,True,7148.0,"#IndiaFightsCorona 
How are #Covid_19 and Influenza viruses different?
#Lockdown2 #CoronaFighters #StayHomeSaveLives #Covid_19 https://t.co/0AGgX60ORQ",3.0,5.0,IndiaFightsCorona,nonrumour
1250355335824642048,Artha__Global,False,5407.0,"You can also find two videos from our interview with Dr. Lancelot.  #1 What is Covid-19? #4 Flattening the curve. 2/n 
@lancelot_pinto https://t.co/5mL2zcKG32",0.0,1.0,,nonrumour
1250390028016070657,WHOAFRO,True,271998.0,"#COVID19 Facts: #5G mobile networks DO NOT spread COVID-19.

Viruses cannot travel on radio waves/mobile networks. COVID-19 is spreading in many countries that do not have 5G mobile networks. https://t.co/OvWS5ZTi8Q https://t.co/H9YHJkt9wc",63.0,111.0,COVID19,nonrumour
1250391207215345664,WHOAFRO,True,271998.0,#COVID19 Facts: Drinking alcohol DOES NOT protect you against COVID-19 and can be dangerous. https://t.co/OvWS5ZTi8Q https://t.co/s2STqvhErp,29.0,40.0,COVID19,nonrumour
1250403885866299392,trilobite_1970,False,545.0,5G mobile networks DO NOT spread #COVID-19 https://t.co/jGkmcnWThS @Scimitar_SS,0.0,0.0,COVID,nonrumour
1250423842423500801,NEAmbulance,True,18352.0,"❌#5G mobile networks DO NOT spread COVID-19 ❌

Viruses can't travel on radio waves/mobile networks. 

COVID-19 is spread through respiratory droplets from an infected person. People can also be infected by touching a contaminated surface and then their eyes, mouth or nose. https://t.co/er6wzjMru1",7.0,13.0,5G,nonrumour
1250440763751579648,enginutkan,False,5041.0,@bindureddy WHO does not agree with this: COVID-19 virus can be transmitted in areas with hot and humid climates - https://t.co/wlzxpWPYZB,0.0,0.0,,nonrumour
1250446280947453959,ochealth,False,30462.0,"Myth buster: Per the World Health Organization, 5G mobile networks DO NOT spread COVID-19. Viruses cannot travel on radio waves/mobile networks. COVID-19 is spreading in many countries that do not have 5G mobile networks. Share facts. #OCCOVID19 https://t.co/krTwY9mf39",10.0,20.0,OCCOVID19,nonrumour
1250477714416586756,LukoyeAtwoli,False,37016.0,"@Hillary_moro What are the symptoms of COVID-19, by the way?",0.0,0.0,,nonrumour
1250564106257666053,Chantblanq,False,276.0,What is covid 19 ?,1.0,0.0,,nonrumour
1250776387226664963,yenebeb8,False,78.0,"Is COVID-19 the same as SARS?

No. The virus that causes COVID-19 and the one that caused the outbreak of Severe Acute Respiratory Syndrome (SARS) in 2003 are related to each other genetically, but the diseases they cause are quite different.

SARS was more deadly but much less",0.0,0.0,,nonrumour
1250801443268751361,peterdiane01,False,3295.0,"@CTVNews What is Covid-19 ""RELATED"" ?? Did they die FROM Covid...Did they die from other causes but tested positive? or did they die without testing positive but are being listed as such ??..Our National Health Org. needs to do MUCH better than this !!",0.0,2.0,,nonrumour
1250810517960241154,MSaiaung,False,102.0,What is Covid-19? How did a covid-19 patient get cured? It’s necessary to explain to lay people. Giving guidelines or instructions is not enough for an encouragement. True knowledge is needed so that people can get back to normal life with hope and moving forward in Savior Jesus.,0.0,0.0,,nonrumour
1250821963385376768,BraceuptheYoung,False,271.0,"@livindave Many have heard of Covid-19 and some people have few knowledge about it.

Q1. What is Covid-19? @livindave

#BtystaySafe
#braceuptheyoung
@NCDCgov https://t.co/xcXQ2LUsVS",0.0,2.0,BtystaySafe,nonrumour
1251054674754633728,lutzmache,False,4511.0,"🚨5G mobile networks DO NOT spread COVID-19🚨

COVID-19 is spread through respiratoatry droplets when an infected person coughs, sneezes or speaks. People can also be infected by touching a contaminated surface and then their eyes, mouth or nose. 

#Covid19 #mythbusters @WHO https://t.co/O3Hb6C5Nxj",0.0,0.0,Covid19,nonrumour
1251054681960468480,lutzmache,False,4511.0,"🚨Drinking alcohol does not protect you against COVID-19 and can be dangerous🚨

Frequent or excessive alcohol consumption can increase your risk of health problems. 

#Covid19 #mythbusters @WHO https://t.co/pWJeGWunsm",0.0,0.0,Covid19,nonrumour
1251054697454034944,lutzmache,False,4511.0,"🚨Do vaccines against pneumonia protect you against the new coronavirus?🚨

No. Vaccines against pneumonia, such as pneumococcal vaccine and Haemophilus influenza type B (Hib) vaccine, do not provide protection against the new coronavirus.

#Covid19 #mythbusters @WHO https://t.co/7KzqOdqiSo",0.0,0.0,Covid19,nonrumour
1251054699429707776,lutzmache,False,4511.0,"🚨Can regularly rinsing your nose with saline help prevent infection with the new coronavirus?🚨

No. There is no evidence that regularly rinsing the nose with saline has protected people from infection with the new coronavirus. 

#Covid19 #mythbusters @WHO https://t.co/R04HNqEekb",0.0,0.0,Covid19,nonrumour
1251054701057118208,lutzmache,False,4511.0,"🚨Can eating garlic help prevent infection with the new coronavirus?🚨

There is no evidence from the current outbreak that eating garlic has protected people from the new coronavirus.

#Covid19 #mythbusters @WHO https://t.co/dpJyLLXIuK",0.0,0.0,Covid19,nonrumour
1251054702629998592,lutzmache,False,4511.0,"🚨Does the new coronavirus affect older people, or are younger people also susceptible?🚨

People of all ages can be infected by the new coronavirus (2019-nCoV).

#Covid19 #mythbusters @WHO https://t.co/gghWyCErX5",0.0,0.0,Covid19,nonrumour
1251054704265760768,lutzmache,False,4511.0,"🚨Are antibiotics effective in preventing and treating the new coronavirus?🚨

No, antibiotics do not work against viruses, only bacteria.

#Covid19 #mythbusters @WHO https://t.co/nVfvHdQha8",0.0,0.0,Covid19,nonrumour
1251113997564166145,Karamea18,False,433.0,@bintburton If that's the case &amp; they know that without the app why do we need it?,0.0,1.0,,nonrumour
1251152178468642817,RiseUpEire,False,155.0,"@dclarke1984 @Niall_Boylan Well then why do we need it.. Doesn't the average router in everyone's house carry a frequency of 2.5 and 5ghz.? Say it did increase to 60ghz or even 300ghz, what would be the effects of it on people and animals?",0.0,0.0,,nonrumour
1251155734332534792,ryderntrpd,False,1.0,"When this pandemic infected 26 of the population worldwide, it made me fear for my life. But now? It infected more than a hundred thousands of people, millions of people to be exact. What is “COVID-19” anyway? It is a crisis that we all should take seriously. https://t.co/NHfu1zqT8M",0.0,0.0,,nonrumour
1251267253842014208,twistedcomputer,False,3233.0,"@TheValuesVoter What is a ""Coronavirus Truther"" ?",0.0,0.0,,nonrumour
1251267606394269696,Mamadidntraise,False,3824.0,"What is Covid 19's relation to 5G?

https://t.co/bAKJeo460n",0.0,0.0,,nonrumour
1251382992435544064,TIME,True,18987853.0,What are the symptoms of COVID-19? https://t.co/3Khe75bscv https://t.co/21n9CQO6nW,193.0,294.0,,nonrumour
1251401883660554240,WHO,True,11151617.0,"Q: How can I grocery shop safely in the time of #COVID19?

More: https://t.co/PKzKaO2yfK

#coronavirus #KnowtheFacts https://t.co/bGeqRfxnzk",414.0,799.0,COVID19,nonrumour
1251420986819428353,AkuseY4Impact,False,106.0,"Is Covid-19 airborne?

The virus that causes COVID-19 is mainly transmitted through droplets generated when an infected person coughs, sneezes, or speaks. These droplets are too heavy to hang in the air. They quickly fall on floors or surfaces.

#Youth4impact #KeepAkuseSafe❗ https://t.co/j5LsK2i128",2.0,2.0,Youth4impact,nonrumour
1251516655764746243,BrightWhiteae,False,156.0,"Exposing yourself to the sun or to temperatures higher than 25C degrees DOES NOT prevent the coronavirus disease COVID-19.

#brightwhiteae #Covid_19 #كورونا https://t.co/gkryEJD7Jg",0.0,0.0,brightwhiteae,nonrumour
1251532038194282496,AntonioBuehler,False,3965.0,"@BCJ166 @justinamash Right. But individual responsibility requires individual responsibility. These idiots are advocating football games, going to the beach, and movie theaters. They believe COVID-19 is ""just like the flu"" and refuse to take responsibility for their thinking or actions.",0.0,3.0,,rumour
1251533245700878336,TonesHyus,False,788.0,@mttyspn @NoliMeCalcare @danielburlingt1 @EdAsante77 Why do we need it to increase? What value are population checks with PCRs at this point?,0.0,0.0,,nonrumour
1251710734414655488,HarshaLuma,False,10.0,"@DrTedros what is covid_19 &amp; how it is transmitted?
how long virus can sustain to a person &amp; it’s remedy factor ? Authorized ans only please 🙏",0.0,0.0,,nonrumour
1251809298835034115,COVID_19_ZA,False,87055.0,"How can I grocery shop safely in the time of #COVID_19?
#FlattenTheCurve
#SocialDistancing https://t.co/j2qOCHsuAV",2.0,7.0,COVID_19,nonrumour
1251809538199732227,DrZweliMkhize,True,596109.0,"How can I grocery shop safely in the time of #COVID_19 ?
#FlattenTheCurve
#SocialDistancing https://t.co/fjD5jEmYE6",383.0,675.0,COVID_19,nonrumour
1251828673851863040,jy,False,2341.0,"@Fraslin https://t.co/luPPyZWNfV ""The new coronavirus CANNOT be transmitted through mosquito bites.""",1.0,1.0,,nonrumour
1251927141614325764,RichJimenez73,False,247.0,"@BreitbartNews Why do we need it? It’s based on what facts? Yes the Founding Fathers were white, males, and many owned slaves. Probably a few were gay. So what! But a play to re-engineer the truth? @EmeraldRobinson @RealJamesWoods @ksorbs @atensnut @dbongino @realDonaldTrump",1.0,0.0,,nonrumour
1251930532772012034,tv_hashi,False,4.0,"Q: Can COVID-19 be spread through coins and banknotes?

A: There is currently no evidence to confirm or disprove that  coronavirus can be transmitted through coins or banknotes. By Sky",0.0,1.0,,nonrumour
1251951398880673792,COfficialAremo,False,1880.0,"*Can I catch COVID-19 from feces, animals, pets, surfaces or packages?*

🚽 *Can I catch COVID-19 from the feces of someone with the disease?*

The risk of catching COVID-19 from the feces of an infected person appears to be low.",0.0,1.0,,nonrumour
1251951403590995968,COfficialAremo,False,1880.0,"Because this is a risk, however, it is another reason to clean hands regularly, after using the bathroom and before eating. 

🐾 *Can humans become infected with the COVID-19 from an animal source?*
Coronaviruses are a large family of viruses that are common in animals.",0.0,0.0,,nonrumour
1251988266838081537,MrMontagoose,False,126.0,@_KJKelly @THEshabbs I'm not at all suggesting that Covid-19 is just like the flu. It is clearly worse both in terms of transmission rates (R0) and mortality rates. But these charts are trying to show how it's an order of magnitude worse. Even with seasonal flu vaccine widely administered.,0.0,0.0,,rumour
1252001924695707649,TIME,True,18987855.0,What are the symptoms of COVID-19? Is COVID-19 airborne? Here are the answers to your biggest questions about the coronavirus pandemic https://t.co/ANuCKpyLzI,190.0,383.0,,nonrumour
1252151876587569153,AngelaLuna80,False,158.0,"#LoEstamosConsiguiendo Eduardo Inda Does WHO recommend that all international mass gatherings be cancelled because of COVID-19?
No.",0.0,0.0,LoEstamosConsiguiendo,nonrumour
1252157101859917824,rhforgin,False,7.0,"How Can I Grocery Shop Safely in The Time of Covid - 19?
When grocery shopping, keep at least 1 metre distance from others and avoid touching eyes, mouth and nose. If possible, sanitize the handles of  shopping… https://t.co/Phb3e2HjHD",0.0,0.0,,nonrumour
1252187702243536896,WHOWPRO,True,237566.0,Can #COVID19 be spread through coins and banknotes? https://t.co/GT7kYes9YG,19.0,46.0,COVID19,nonrumour
1252211121638998016,cecilymwhiteley,False,7933.0,"@leelkin @neilsinhababu Q: Do you take this view to imply that we should abandon the concept of knowledge? If it isn’t valuable, why do we need it?",0.0,1.0,,nonrumour
1252232176361336833,TIME,True,18987854.0,What are the symptoms of COVID-19? Is COVID-19 airborne? Here are the answers to your biggest questions about the coronavirus pandemic https://t.co/7BMRYA9vsF,150.0,271.0,,nonrumour
1252242038545723395,IndiaToday,True,6033638.0,"#eConclave | Are there any medicines or therapies that can prevent or cure COVID-19? Do you believe antibiotics are effective in treating #coronavirus? Hear out what Dr Randeep Guleria and Dr Naresh Trehan have to say. 
LIVE at https://t.co/4fqxBVUizL
@sardesairajdeep https://t.co/Uuqz54xwgj",4.0,16.0,eConclave,nonrumour
1252252769202794498,srijitmishra,False,653.0,"Q's 1-17

Q1: What is COVID-19?
A1: It is the acronym for coronavirus disease 2019 caused by SARS-COV-2.

Q2: What is SARS-COV-2?
A2: It is the acronym for severe acute respiratory syndrome coronavirus 2, a virus.",0.0,1.0,,nonrumour
1252256741095624712,KegOfGrog,False,444.0,"@LucioMM1 @mindtapes Guarda la sezione ""What can I do to protect myself and prevent the spread of disease?"" nelle FAQ per il pubblico e vedi tutti i suggerimenti che danno alle persone per ridurre al minimo il contagio",0.0,0.0,,nonrumour
1252280662154977283,Kikasitsu,False,604.0,"@brain_warrior An economic crash is a price worth paying, if it means it finally raises class consciousness. Not one from abundance... (which was The Great Depression/Recession, and previous other crashes), but from a virus... If Capitalism cannot prepare for a pandemic, why do we need it?🤔",0.0,0.0,,nonrumour
1252400931645165575,KKMPutrajaya,True,1913680.0,How can I grocery shop safely in the time of #COVID19? https://t.co/4Uwf1FQL90,538.0,685.0,COVID19,nonrumour
1252424315582255104,latimes,True,3924850.0,"What are the symptoms of COVID-19 and what should you do if you have them? In the latest “The Science Behind the Coronavirus,” @drpatsoonshiong, executive chairman of @latimes explains the symptomatic patient.   
Watch: https://t.co/dk0HQmuj7u https://t.co/0wKu4SJ54c",23.0,27.0,,nonrumour
1252551322919997441,WHONigeria,True,331842.0,"#FAQs: How should I wash fruit and vegetables in the time of #COVID19?

A: Before handling them, wash your hands with soap and water. Then wash fruit and vegetables🥕🍅🧅🧄🍆🥒 thoroughly with clean water especially if you eat them raw.

#CovidNGR 
#StayAtHomeAndStaySafe https://t.co/A2LIgi392b",67.0,100.0,FAQs,nonrumour
1252568242939260928,AcrylicStroke,False,4933.0,"#2 Drinking alcohol does not protect you against COVID-19 and can be dangerous!
Frequent or excessive alcohol consumption can increase your risk of health problems. https://t.co/ir4n5gxzPF",3.0,12.0,,nonrumour
1252568250249998336,AcrylicStroke,False,4933.0,"#4 Can eating garlic help prevent infection with the new coronavirus?
Garlic is a healthy food that may have some antimicrobial properties. However, there is no evidence from the current outbreak that eating garlic has protected people from the new coronavirus. https://t.co/47jMMr60fS",4.0,15.0,,nonrumour
1252571144080830465,TimFVB,False,761.0,@D_Liebman @drsanjaygupta @JohnBerman what is COVID 19 doing inside ppl who are asymptomatic? Doesn’t the virus need to replicate itself in order to be spread? How does the virus replicate itself inside some ppl w/o damaging tissues or causing inflammation?,0.0,0.0,,nonrumour
1252627026013454336,robortum,False,0.0,"#Covid19 spread is low in countries where more masks are worn. But #WHO still says ""Should I wear a mask to protect myself? Only wear a mask if you are ill with COVID-19 symptoms (especially coughing) or looking after someone who may have COVID-19.""

https://t.co/vtPzbV7yV3",0.0,0.0,Covid19,nonrumour
1252636346134355968,VILSHOPEWORLD,False,400.0,"just had an encounter with the most ignorant customer smh💀 this woman comes up and says we shouldn't be wearing masks, ""it's bad for your lungs."" ??? she continues saying covid-19 is just like the flu and the deaths didn't have anything to do with corona + https://t.co/nvupXvMHxI",0.0,4.0,,rumour
1252643447430950915,WeatherBug,False,35279.0,"5G mobile networks DO NOT spread COVID-19.

Source : WHO
#weatherbug #weather #knowbefore #wx #istayhomefor #wecan #corona #quarantinelife #positivevibes #strongertogether #wewillprevail #helpyourneighbor #wewillgetthroughthis #loveyourneighbor #thankyouhealthcareworkers https://t.co/hSrBzzkAIg",2.0,1.0,weatherbug,nonrumour
1252654573166051329,LibTears2go,False,26.0,@kreees @Hsweeney_4 @benshapiro So you’re saying everyone with covid-19 dies? What’s the mortality rate? And what’s the rate of those not elderly or in nursing homes?,0.0,0.0,,rumour
1252683209390739456,lenapatsa,False,719.0,"ONS weekly deaths in London, UK, updated for wk 15; the trend continues unabated. A visual aid for those who continue to claim that COVID-19 is ""just like the flu"". https://t.co/hg1GD7L0X5. As seen on @MedCrisis https://t.co/8gjG9uO7Y0 (03:09). #COVID19  #COVID #Tableau #dataviz https://t.co/IEogseJWwj",1.0,4.0,COVID19,rumour
1252716743295995904,dallasnews,True,744930.0,What is a coronavirus antibody test? https://t.co/RKbOiSAHDw,3.0,5.0,,nonrumour
1252756239651606535,leappoffo,False,188.0,@alexismadrigal @jackmurphylive The worst of what?  What is covid-19?   There isnt dispute that 90% of healthy people recover so what are we talking about? Hospitals arent overrun.  We arent over the worst of What?,0.0,0.0,,nonrumour
1252780892910751744,leappoffo,False,188.0,"@helenduncangavi @alexismadrigal @jackmurphylive 45,000 people died last year in the US in 7 weeks and that hasn't stopped.  And its not gotten worse. So what is covid-19?",0.0,0.0,,nonrumour
1252856046122459141,Olludre,False,7500.0,What are the symptoms of Covid-19 again???? A o ni ri esu oo!,1.0,13.0,,nonrumour
1252890749089300481,sirblueice,False,0.0,"the fear cant hurt you, not even when you are sick with covid-19.....so what is covid-19 gonna do? make me scared of dying and turning to my last resort which is GOD anyway. cmon why wait til the last minute and destroy the weapon of the devil which is fear.",0.0,0.0,,nonrumour
1252907918963417088,TIME,True,18987854.0,What are the symptoms of COVID-19? Is COVID-19 airborne? Here are the answers to your biggest questions about the coronavirus pandemic https://t.co/IBvQGK2jfU,116.0,209.0,,nonrumour
1252926568785154049,glowyrosecare,False,7.0,"Exposing yourself to the sun or to temperatures higher than 25C degrees DOES NOT prevent the coronavirus disease (COVID-19)

You can catch COVID-19, no matter how sunny or hot the weather is. Countries with hot weather have reported cases of COVID-19.",0.0,0.0,,nonrumour
