id,user,verified,followers,text,hashtag,class
1270626451088379904,WHOSEARO,True,135000.0,"FACT: The prolonged use of medical masks 😷 when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficienc… https://t.co/l2eaBxtjtz",,nonrumour
1270633984091918336,Kaysee____,False,1770.0,"FACT: The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency… https://t.co/kTTbhY4Oyc",,nonrumour
1270651063318740993,KingDiezel,False,1566.0,@Auwalpai1 @DrRamatuAliyu @MuhdMusaBello @Chikwe_I @OfficialFCTA @covid19fct FACT: The prolonged use of medical mas… https://t.co/N56TeJjYfR,,nonrumour
1270703256411475968,faizaalmaas,False,747.0,What is Pakistan's policy regarding Covid-19? Herd Immunity?Or a certain number of deaths to achieve some hidden agenda? #CoronaInPakistan,CoronaInPakistan,nonrumour
1270769248886034434,leafyshrew,False,160.0,What is the rationale for #supportbubbles? All this strange lockdown relaxing is coming across like a soft roll out… https://t.co/OvgvqHvfxs,supportbubbles,nonrumour
1270781865583169536,RCPath,False,12657.0,"Questions may arise around UKAS accreditation – do they meet ISO15189? No, but highly unlikely to achieve in such a… https://t.co/scxI0m3zof",,nonrumour
1270813356870512641,nintendo_glitch,False,2645.0,@Lee____Cam I am not supporting herd immunity but what is even happening now? Most countries have dealt with it in… https://t.co/fNT5ce8iVZ,,nonrumour
1270818175337234433,UNNamibia,True,5711.0,"⚠️FACT: The prolonged use of 😷medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficien… https://t.co/X6nRdNexmH",,nonrumour
1270850200962301954,TeelaResists,False,36209.0,"@Dior16795345 @MoonResisting @wtp__2020 herd immunity is not gonna work without death

what is wrong with those whitey righties?",,nonrumour
1270991786677202944,semperrasa,False,220.0,"@hitRECordJoe I hate to ask questions I'm sure I can ""search"" the info for someplace, but asking here and getting a… https://t.co/5SZRzYNV45",,nonrumour
1271118938093563905,DrChikadibia,False,2903.0,"The prolonged use of medical masks when properly worn, DOES NOT cause CO2 intoxication nor oxygen deficiency

While… https://t.co/hF2meubeuu",,nonrumour
1271261017918472192,marinarena,False,2140.0,Can You Catch Coronavirus in a Swimming Pool—and Does Chlorine Kill the Virus? https://t.co/rmpYgZeBtX,,rumour
1271357434502799360,AHart1974,False,3348.0,@econhedge Is this evidence that herd immunity is ultimately needed? If you have a series of lockdowns followed by… https://t.co/2oAQyaFxve,,nonrumour
1271408898927472640,DocDominik,False,3947.0,I am a little unclear how priorities are being set. Is not COVID the biggest threat to our economy? It may be worth… https://t.co/GXyISsPtVs,,nonrumour
1271427574376345600,AndreBeltempo,False,253.0,@jwoodgett @Plibra123 @MoriartyLab @DFisman @ASPphysician @BogochIsaac But you'd think they'd at least listen to pe… https://t.co/jeoc30FrRB,,nonrumour
1271451357287870464,phagun_gupta,False,4.0,@GGSIPUIndia Hey there! When can we expect result of BBA 5th Semester exams??,,nonrumour
1271457939031760897,JPosthumadeBoer,False,780.0,occupies several seats within this OMT. What is the scientific foundation of the OMT advice and what is the reason… https://t.co/SA8CrntJU5,,nonrumour
1271482617242796032,MunsterGeoDeo,False,1884.0,"1/ FACT: The coronavirus disease (COVID-19) is caused by a virus. NOT by bacteria.

The virus that causes COVID-19… https://t.co/TFl8bpjk6e",,nonrumour
1271505983941083141,RobertoRiyadh,False,347.0,"Thermal scanners CANNOT detect COVID-19
Thermal scanners are effective in detecting people who have a fever (i.e. h… https://t.co/IBbKeBdvba",,nonrumour
1271821366824767490,ianbillmorris,False,186.0,@lxlxleee @coltman_paul @ProfKarolSikora What is the solution then? Can't go for herd immunity it would kill too ma… https://t.co/SXGzDJDsvn,,nonrumour
1271873748723892225,u2peacegirl,False,803.0,"@srj68 @jialanw Right?! Like an impending car collision...instead of hitting the brakes, I’ll speed up, maybe that’… https://t.co/eqqfUuDMYf",,nonrumour
1271910749242261505,Munawargul83,False,648.0,@KashifAwanPMS Congratulations 💕. Can you plz tell What is the advantage of Serology Test when one recovered from positive to negative?,,nonrumour
1271939344476114945,sleuthsome,False,166.0,@Babak_Javid_Lab @bealelab @johnmcclean_ie @rfsquared @freddiesayers @MLevitt_NP2013 @ClarkeMicah @devisridhar What… https://t.co/fgAiVryvgr,,nonrumour
1271942667232899073,Raniraniyap,False,13.0,@FreedomWins10 @MattWalshBlog @brad_polumbo The crime is garbage. Pretty sure there's a good bipartisan consensus n… https://t.co/Tnz83TnKAs,,nonrumour
1271989627373662208,bnjmnwst,False,744.0,"@KurtRamlo @FredbirdsB @MattWalshBlog the law? If so, do you understand what that means? It doesn't mean that every… https://t.co/dtgZWWoIlP",,nonrumour
1272130174956507137,t0nyyates,False,19105.0,@matthewrobb701 Possibly;  but one has to ask oneself what is different now from before.  The virus is no different… https://t.co/cL6xN259Sh,,nonrumour
1272179036765278211,PassiveStein,False,676.0,"Sunday PSA, please read and share.

What is herd immunity in Ontario for COVID? Based on @imgrund calculations, abo… https://t.co/cbuxUZiUTu",,nonrumour
1272183000705519617,smalltroll1,False,47.0,@ThisIsMadness5 @Uber What will happen if we don't wear masks? probably acquire herd immunity in the long run and g… https://t.co/ikY9pJE3hk,,nonrumour
1272183450238410752,bnbeats,False,75.0,"@donciccio807 @imCKindred @biannagolodryga @jaketapper 100k dead, and 4.3% positive. 

So...how many die to reach 2… https://t.co/PtuhLb5RCH",,nonrumour
1272202611249250306,eyejosh,False,19681.0,"Hmmmm Andrew, what is worse, a bunch of Tory crooks making a few grand on a crooked property deal,  or Cummings and… https://t.co/rSvegIDVu8",,nonrumour
1272387311632695297,hbk_abhi,False,398.0,"This is serious. You *think* you are safe, being constrained to ur house, putting masks on when outside. But are yo… https://t.co/VDsQFc3A9H",,nonrumour
1272539137380319233,Kevin_McKernan,False,28517.0,@jakobsheim @MarkieM74 @12FreeBeer @aginnt @FatEmperor @nataliexdean Back to the assumption in her post. What is th… https://t.co/zY07Md5iq4,,nonrumour
1272543530653831169,heathercomplain,False,4.0,@TFL what should I do if I can’t wear a mark for medical reasons do if I need to use public transport? I don’t want… https://t.co/mfcuKaYtIa,,nonrumour
1272635532519133184,dinerlee,False,2294.0,@douglasritz @IPreferPi314 @EricTopol What is the appropriate case fatality rate then?  1.4% is reasonable.… https://t.co/JO1N5wyTSS,,nonrumour
1272856879107112960,bwu74,False,202.0,"@peripatetical Very nice review, thanks! Reliable data on PCR specificity is hard to find. What is your idea? What… https://t.co/Aemp2y6ZLE",,nonrumour
1272903067806072842,WHONigeria,True,331066.0,"#COVID19 #FAQs

Can people wear masks while exercising?

People should NOT wear masks when exercising as mask may r… https://t.co/zLFKLL4Tut",COVID19,nonrumour
1272933564867244033,mfidel999,False,1192.0,"@inthedark31nan @crockdjj @NewMexicoGOP There is no vaccine, as of yet.  There is no indication that herd immunity… https://t.co/h0V39dfvvf",,nonrumour
1272945611503996935,BillHanage,True,68763.0,Would especially draw attention to @yhgrad's comment “What is the trigger for reintroducing mitigation efforts?” Gr… https://t.co/FrkiHpA7QU,,nonrumour
1273126200655912962,bronwynwilliams,False,7095.0,@timeguide @ozm Yeah. Agree on the philosophy side - but I meant to ask what do think of the study results and the… https://t.co/YkMSvylSJe,,nonrumour
1273224094117326849,COVIDNewsByMIB,True,222312.0,"#IndiaFightsCorona: 

📍Can people wear masks while exercising❓❓

▶️People should NOT wear masks when exercising as… https://t.co/hoaHM6pov8",IndiaFightsCorona,nonrumour
1273360744701181956,Sseunkolade,False,1035.0,"During the same period, 133 new jobs will emerge as a result of the new division of labour between humans, machines… https://t.co/kmXjGGxpGM",,nonrumour
1273396772036100096,TomShphrd,False,365.0,"@SamCraggsCBC So..... Now we have documentation that Main St, a oneway 5 LANE freeway, results in a higher rate of… https://t.co/TktzA1GKig",,nonrumour
1273437647583580162,ThomasBeyer,False,1949.0,@adriandix A flat curve is a far longer curve with high chance of 2nd wave.We need more spread of virus for herd im… https://t.co/vBNSKimg0K,,nonrumour
1273503387909308423,greaterelo,False,141.0,"@jidesanwoolu Which individuals should wear medical masks in the context of COVID-19 according to WHO? 

1. Health… https://t.co/MgilgCzn17",,nonrumour
1273618930893029377,RemainingKind,False,20315.0,@peterjukes Was the app another dead cat? To make them look like they were doing something when all along pursuing… https://t.co/lz6wPm0LSN,,nonrumour
1273660835441905665,JohnHor14418049,False,159.0,"@CllrTKerr @joe_black1509 What is Hollywood’s agenda? #it ain’t the wellbeing of its people 
We should be opening u… https://t.co/k4B5LSaZpD",it,nonrumour
1273712419987173377,conserv8320,False,1889.0,"@_dedenne__ @trahana @CNN So what is your argument? By the data, I believe this virus is overblown and not much wor… https://t.co/cM9DN71bzy",,nonrumour
1273713025116241924,DaleWil39870290,False,183.0,@FatEmperor @meredithpharmd @IMWHorvitz @guido_vogel @KPMarie48 @whsource @frumioj @DoctorTro What is it for normal… https://t.co/sb9Q5AOzeR,,nonrumour
1273805678038089728,stgold72,False,802.0,"@markmongo Just a quick question Mark, when does it end? Not with a vaccine because most people won't get the vacci… https://t.co/d8b0vIcbIK",,nonrumour
1274046103734771712,ryrytal,False,460.0,@Dragonmaurizio @XENONexperiment do you know what these results mean in the context of this chart? https://t.co/cXXsehwwte,,nonrumour
1274047032664051712,MsJohnGault,False,138.0,@EauxSnap @EarI0fLemongrab @charlescwcooke What is humorous about herd immunity?,,nonrumour
1274051980604792832,Angrydoc24,False,34.0,@thatdanhanna @Johnathan_Wood1 What is the goal of a vaccine? You guessed it. Herd immunity! Not everyone can take… https://t.co/w1TVnyLWA3,,nonrumour
1274116022245752832,rolledupAAs,False,68.0,@SirChau23 @Dockster52 @PeteThamel @YahooSports What is the most likely end game of Covid 19?    Never a effective… https://t.co/HzSpjBpr8h,,nonrumour
1274226114517336066,con1094,False,646.0,Can we just make a decision about whether we want to pursue eradication or herd immunity. What is our actual end go… https://t.co/zThu6JM2Hn,,nonrumour
1274235938185465857,wolvesnsheeple,False,687.0,@BroomheadShow @JUSTHEREFORAGO2 @matt27996485 @Ali_Vetnar @KTAR923 @PhxPDChief @PhoenixPolice @CityofPhoenixAZ… https://t.co/8fAMrGwwVx,,nonrumour
1274336402721947659,ranajayghosh,False,983.0,US tried reopening and Covid cases seem to be spiking again. Flu season is 6 months away. So what is the end game?… https://t.co/WTUzf7F8xr,,nonrumour
1274405688442265601,JBoushka,False,1041.0,@AdamCrigler What about the city of Washington DC?  You and Tim can check Ford Fischer and News2share about what is… https://t.co/2zUo73ZLGe,,nonrumour
1274718584825143296,greg_travis,False,6943.0,"@UnbridledMd @DoctorTro @FatEmperor @MLevitt_NP2013 NYC ""likely has close to herd immunity now?""  What is your basi… https://t.co/zriK148ybD",,nonrumour
1274805087269875712,PickleSenior,False,62.0,@Gee_Whitty @yarbsalocin @rc_outside @JesseKellyDC Point to the specofic system where the issue resides and what th… https://t.co/dL7DVA6fS7,,nonrumour
1274828334980124673,Woodside11377,False,371.0,"@SarahGoat When do you think we can expect most election results, given the likely high number of absentee ballots?",,nonrumour
1274841553719230464,RockinonLDN,False,160.0,@BRJJharvey @MLHealthUnit Sorry I didn't see your tweet earlier. This is what MIT has to say. Click link an go down… https://t.co/Uy8gJ95AaZ,,nonrumour
1274906563736674305,frostburner,False,11.0,@firthermor @CocoaEyebrows @greg_doucette What the hell kind of situation do you even consider needing to take some… https://t.co/ywzr1rAlFU,,nonrumour
1275041557670793216,saeedhu,False,3161.0,"What does WHO recommend for tobacco users? Given the risks to health that tobacco use causes, WHO recommends quitti… https://t.co/9glLfmC3B2",,nonrumour
1275406151983775745,Grandmumzie,False,1118.0,"@MuffinTimeYay @BlikstadK @BarbaraLevinbb @Bill_Maxwell_ What is herd immunity? 
Herd immunity (or community immuni… https://t.co/YMPt1XJGWK",,nonrumour
1275409530558599169,KidDozzi,False,242.0,@TimestepJess @brigidbergin @Troymajian @BOENYC @boenyc I DM'd you without ANY response.  I do not have my absentee… https://t.co/glm6FTAnLT,,nonrumour
1275413499905277955,mmehlwilson,False,80.0,@UniStrathclyde when can we expect CCEd results? Our course tutor said they were submitted weeks ago. Thanks.,,nonrumour
1275420363099381763,msymeonides,False,790.0,"https://t.co/jCJpa9L9NM
What is Haseltine talking about? This is simply wrong. The common cold coronaviruses confer… https://t.co/KvzMbpZYLM",,nonrumour
1275452094577696770,publicradionerd,False,2362.0,"The WHO had to put this up on its Myth-busters webpage:

""Spraying and introducing bleach or another disinfectant i… https://t.co/KXvLaA1iL1",,nonrumour
1275455471433011200,LIZA3R,False,995.0,"Do you perhaps know, when can we expect our results?  @mosane_tshepang",,nonrumour
1275459885342351360,amvbcn,False,31.0,@samuelmarsden Whats happening with barcagate? When can we expect result of audit?,,nonrumour
1275494335509860360,RoyBuchholz,False,38.0,@dhmontgomery Your thoughts- have we successfully achieved the original goal of flattening the curve? What is our a… https://t.co/oAeaAdyPys,,nonrumour
1275572279393599490,NYdbagRedux,False,2997.0,"Taking into consideration the vast amount of mail in ballots this cycle for NY and KY, when do you think we can hon… https://t.co/sDosfd72VG",,nonrumour
1275595167936868352,DiseaseEcology,False,11954.0,"What is #herdimmunity threshold for #COVID19?
A topic of much discussion due to large uncertainty &amp; huge consequenc… https://t.co/Os3tuShE6Q",herdimmunity,nonrumour
1275640171216633858,DoloffLab,False,1425.0,@dlbvet Historically it has been to do serology or blood tests for pathogen-specific antibodies. This study suggest… https://t.co/jACq0JqOhZ,,nonrumour
1275668593410269187,oftenrex,False,1426.0,"@bernaert1776 Granted, I don’t know anything about this event and very little about this virus, but what is wrong with herd immunity?",,nonrumour
1275693305611812865,StefSimanowitz,True,60479.0,"6/. So what is the logic behind easing lockdown early?

Could it be the same logic that was behind the decisions no… https://t.co/TaWPjd1ofu",,nonrumour
1275814041785708546,MissionRabies,False,4236.0,"We vaccinate dogs in rabies hotspots to achieve herd immunity. 🐕 🐕 🐕

But what is herd immunity? 🤔 

👇👇👇 https://t.co/JV9P9cWPbk",,nonrumour
1275927655569862657,percyhoward_,False,712.0,@TonesHyus @MarshallCohen What is the threshold for herd immunity to Covid-19?,,nonrumour
1275976696269647873,BobShtoive,False,12.0,@64Hyacinth @DHughesy Viruses run their course when the population achieves Herd Immunity. Which happens by living… https://t.co/atPfd3Yv3R,,nonrumour
1276074929998397441,MikeHookemUK,False,1969.0,More lessons to be learned? When can we expect to see the results of these lessons and see the police take back con… https://t.co/YTmMXtfvxK,,nonrumour
1276092415493931009,NAChristakis,True,198542.0,"@florianederer @zwinst That’s pretty close to herd immunity, which is about 60%. IFR here is about 0.3%, which is t… https://t.co/RuFMhpjO2D",,nonrumour
1276092676102897664,dmm_w45,False,2.0,@JagexAsh Two weeks ago the W45 community was asked to see what people thought about certain topics. We polled thos… https://t.co/IDA7JSBnxk,,nonrumour
1276153070364372992,DrTravisHeath,False,3273.0,"“It’s crazy how expensive insurance premiums have become and how healthcare has become tied to employment.”

When w… https://t.co/wZTNTFDBc1",,nonrumour
1276157188311048193,AshishU35982070,False,11.0,"@KTRTRS Sir.. 3000 tests lo 800 positives. Ante 1/3rd.
What is ur plan for COVID? Herd immunity ki aim chesthunnara… https://t.co/0NkZVyA7cZ",,nonrumour
1276213490286551042,Rfonsi1,False,11235.0,So people assume how many remain susceptible can be estimated by subtracting those with positive antibodies (serolo… https://t.co/4RXVibLzDI,,nonrumour
1276285151543091200,Ophur_Cat,False,12245.0,@Florenc00526929 @ENeavey It’s so good to hear from you. We have all been so worried. Improvements on the poop fron… https://t.co/zXuXMoQsBY,,nonrumour
1276320851022032897,jeffayc,False,164.0,@challiance @CambMA @CambHealth I understand that you need to give boilerplate health advice. But my point is: if t… https://t.co/OAYAye8Adz,,nonrumour
1276333171710124032,MarkQuinn_VO,False,1944.0,"@rwang0 @BillGates @CNN @AC360 What is your POV on how Sweden, following Dr. Tegnell’s “herd immunity” approach, is… https://t.co/iGDUcNqtXz",,nonrumour
1276349944824201216,wrap02,False,4798.0,"@DoorDash Please require your folks to mask &amp; wear gloves for grocery &amp; food deliveries.  Not feeling safe.

Also i… https://t.co/fw7XhYROta",,nonrumour
1276362650725675008,IchbinUjjaini,False,8281.0,@hatefreeworldX What is our combat strategy?  I am only hearing one answer nowadays - herd immunity 🤔,,nonrumour
1276363981360267269,reachtribhuwan,False,42.0,@DrRPNishank - Hope you are keeping safe &amp; healthy. When can we expect 10th &amp; 12th CBSE Results ? Some clarity would help.,,nonrumour
1276515559362965507,gummibear737,False,61057.0,@DemFromCT @ReubenR80027912 But what is herd immunity is much easier to attain than expected? This virus doesn’t grow exponentially.,,nonrumour
1276516704957468681,CACuriousThing1,False,210.0,@pat_bell3 @BorisJohnson @pritipatel No.  It means she is free of the machine.  Boris is just the clown England pus… https://t.co/B3jD0SKwCa,,nonrumour
1276520584499912709,Kennnuh,False,53.0,"@FaleciaMaureen @piscesprncess76 @thedominator939 @physicsdad23 @NYGovCuomo cool, good thing surgical and cloths ma… https://t.co/doFPzIGGdv",,nonrumour
1276550444479844352,myfanwy60,False,532.0,@Bishy369Jason @BrynCleat @morrismiff @fmwales @WelshGovernment What is your plan then Jason? Do you want to open e… https://t.co/ccGqjCfrcd,,nonrumour
1276694925279555586,ainvvy,False,9033.0,"We have touched half a million. And we are doing nearly 20K new cases per day.

And the government has been really… https://t.co/h6eXg6jfwg",,nonrumour
1276708307982356481,ladoodles,False,245.0,@SanDiegoCounty Woot!  Herd immunity!  WHAT is the County worried about????,,nonrumour
1276778381288374277,01yanick,False,18.0,"@Daleepdehal @s_daybyday what do you mean by broader ranges? I've checked the results, it looks nice but these were… https://t.co/6hmB1zK4ut",,nonrumour
1276818741171417089,___Sa_G_Ar_13,False,4.0,"@TheOfficialSBI @rkumar1958 
Sir when the SBI Clerk prelims result declared ???
Sir please tell us at least give us… https://t.co/D5blhTN77T",,nonrumour
1276938795120820224,CCNay2,False,78.0,@realcliffcohn @HappyAnvilArt @adamhousley @LisaMarieBoothe Houston death rate is 550 people out of 6M.  What is NY… https://t.co/HA9a0vBzja,,nonrumour
1276953197312004096,AJITKPATRA,False,0.0,@chinmaya054 @dynamicwarrior7 @BrahmapurCorp @Ganjam_Admin @DRDAGanjam What is the fuss about the herd immunity? Ho… https://t.co/oa4dZrmJIY,,nonrumour
1276993910385098752,Poputarian,False,732.0,@nytimes What is the point?  That it’s not as serious as we thought?  That we are closer to herd immunity?  That we… https://t.co/UwToHO7xsI,,nonrumour
1277024711356977152,em_az,False,3021.0,"Anyone else in a hotspot, wondering if even takeout food is safe? I used to think it was but I’ve seen too many sto… https://t.co/cMA0Vqrwe9",,nonrumour
1277201369628389376,imaventhere,False,0.0,"@Gunslinger1127 @Xtinaresists @L_A_Baker Hey Siri, what is herd immunity? Oh! It requires everyone able to get vacc… https://t.co/CTe33IgZ2k",,nonrumour
1277261693937123330,axelroark,False,15256.0,Nobody knows if you can get COVID more than once. Nobody knows if herd immunity works or doesn’t. Nobody knows if t… https://t.co/ODJpLrA6R8,,nonrumour
1277290970346897408,LastGreatAct,False,523.0,"@paulasport20011 @StechDoesItAll @marcorubio @GovRonDeSantis Ok, what is the mortality rate on this virus? 

What p… https://t.co/LZLVp591Pd",,nonrumour
1277305727854534656,LastGreatAct,False,523.0,"@SueCar11 @whatever_katie @marcorubio @GovRonDeSantis Again, what percentage do we need to be infected to reach her… https://t.co/D3oeaEyiic",,nonrumour
1277312237644865536,EauxSnap,False,91.0,@gummibear737 Interesting hypothesis. What is the certainty % of the herd immunity assessment? Probability of secon… https://t.co/2lIQpnhUWd,,nonrumour
1277312420852178945,Ham66,False,432.0,@Ratatosk4 Maybe they don’t believe that wearing a mask helps. I wear a mask at work because it is required AND I w… https://t.co/pCbqWfyIT7,,nonrumour
1277497628973039617,Nukey_Proctor,False,727.0,@HideColin @PickardJE @BBCr4today Surely part of the issue with CV19 was that we created bodies who at first plough… https://t.co/heAPML1i8j,,nonrumour
1277604104227786753,rahulverma431,False,21.0,"@ugc_india @CSJM_University
Dear VC Ma’am,
 2019-20 LL.B. The 6th semester exam ended on 7 February 2020,
But the r… https://t.co/QCmvhJZi4v",,nonrumour
1277654085601198081,Karlas2cents,False,1341.0,"@gummibear737 @Rhona_Redtail Where are you located? Again you are not using the medical stats you keep saying ""I th… https://t.co/EFBcmu8UPK",,nonrumour
1277701297249169409,rachel_veenstra,False,2424.0,"🌽 TASSEL EARS 🌽

These things are WEIRD, &amp; they're commonly found in corn tillers 👀

Why tassel ears? When is that… https://t.co/sjWTbeE5cK",,nonrumour
1277702571243732993,dag_abrahamsson,False,115.0,"Interesting new study on #COVID19 immunity. If results hold, twice as many have had the infection vs what is visibl… https://t.co/qVQdKWVlYS",COVID19,nonrumour
1277713993277116416,theonlyju1,False,271.0,"@pdubdev @UtahCoronavirus @MLevitt_NP2013 If you don't like the term herd immunity why did you use it?
And what is… https://t.co/nm0DBGpK02",,nonrumour
1277883301055934464,RachelBrexit14,False,2980.0,"So a virus that will kill around 0.5% of those infected,  which would be just half the pop until herd immunity kick… https://t.co/4gc9RaPufK",,nonrumour
1277912369973407745,DoctorJohn_MD,False,8490.0,@KarstenKinstler @KaraCorvus I have a public health degree and a doctorate so maybe I can hope to be your equal --… https://t.co/d3AZy1LzhP,,nonrumour
1277939161530544129,70scorduroy,False,34.0,@GovernorTomWolf Enough with trying to scare people. What is the fatality rate? Answer very low for our state. I be… https://t.co/SZ5UHTpz1A,,nonrumour
1277979011126190082,GutsPublishing,False,818.0,@Saltounite Good luck! When can we expect results and are you getting them little trophies if they win?,,nonrumour
1278001584086155264,PatrickGrattan,False,845.0,@sedonalipstick @NYGovCuomo Contain the virus? That's impossible. You can contain the epidemic. That's something el… https://t.co/dEKptxDoKt,,nonrumour
1278010271806689282,TheInsiderKevin,False,481.0,"Might not be a popular take, but if you want sports to happen anytime soon before next fall what is a viable option… https://t.co/KkYSk8F8rh",,nonrumour
1278071535702618118,DMDent,False,3061.0,@daniellevitt22 @FatEmperor So do you think herd immunity wasn't such a stupid concept after all? This is probably… https://t.co/F6a3YPxwEG,,nonrumour
1278112321118838791,stewak2,False,1538.0,@Adam_Boyle_ @CDG_GTR @apoorva_nyc @chrislhayes @florian_krammer @LabTaia @trvrb @ualbany The original post was wha… https://t.co/g7YpkIQWea,,nonrumour
1278147796047020033,stef_from,False,76.0,@peripatetical The distribution of the #COVID19 vaccine when it’s available will be an imaginable task. What is the… https://t.co/qgLpV9AyE7,COVID19,nonrumour
1278333922158444546,ChristophKevill,False,117.0,@anilvohra69 What is your take on the pre-existing cross-immunity idea and how it affects the herd immunity number?… https://t.co/OBpQTSAFdG,,nonrumour
1278343842060808195,sethjlevy,False,36606.0,"What is better, herd immunity or mass vaccination of a new vaccine?",,nonrumour
1278357477881450496,ryanlampkin,False,1836.0,"@GormleyAlbany What is the purpose other than to increase case count?

If this is to get an understanding of popula… https://t.co/xi3bPHDcg2",,nonrumour
1278402935542734850,BurntOutCase,False,2962.0,@_sh4 NY/NJ/CT continue to trend down in daily new cases even as many other states have either stopped their downwa… https://t.co/GxmGfsyePE,,nonrumour
1278410646116163584,LegallyLove,False,3422.0,"I'll add that I keep hearing this ""herd immunity"" deal. It isn't a thing yet, folks. But what IS a thing is long-te… https://t.co/8ajadh9aa4",,nonrumour
1278417182469378048,SYoungReports,False,5100.0,"@sjustel @diazbriseno So Chile initially aimed for herd immunity, but had to walk it back? 

What forced the change… https://t.co/iOhhHjfuOj",,nonrumour
1278440556188897290,aldog55,False,31.0,@ABC7 This guy is crazy.. Almost 40 million in cal. Not quite 6K deaths.. and have been dropping by the week? Cases… https://t.co/AQzwctBvQn,,nonrumour
1278459239565049862,SpectrumNews1WI,True,2938.0,"In the race to stop the spread of COVID-19, some are wondering if #HerdImmunity is the answer. But what is that exactly?",HerdImmunity,nonrumour
273278761909239808,TheOnion,True,11796681.0,42 Million Dead In Bloodiest Black Friday Weekend On Record http://t.co/6x1g3oZt,,rumour
295152287901417472,godsgirl8494,False,716676.0,#prayforchristopher 5k run .. Well we are walking lol @savannahn_2012 @lemongella http://t.co/JjnCLtc0,prayforchristopher,nonrumour
295944137948151809,MovieEasterEggs,False,2568.0,A photo of black nurses saving the life of a KKK member. http://t.co/wirhDCt4,,rumour
334722003057647616,stephenfry,True,12473875.0,This is just about the weirdest fetish I've ever heard of. What was he THINKING of? (via @elvis717) http://t.co/IEd2IiWSqX,,rumour
336873759271157760,AllenWest,True,767404.0,Hasan gets $278k but victims denied Army benefits. Disgusting waste of tax $$. Garnish his wages &amp; send 2 Red Cross http://t.co/FqxRTC8LSV,,nonrumour
336913656921083904,FoxNews,True,21351866.0,Fort Hood shooter reportedly has drawn $278G in salary since massacre http://t.co/3b49gI2gog,,nonrumour
352075672543428608,denisleary,True,420527.0,"Paula Deen moves to have discrimination suit dismissed. Just in time for her new book ""How To Cook A Jew"".",,rumour
356268980211687424,Ankh_Her,False,3834.0,Obama Files Federal Charges Against George Zimmerman Following Acquittal in Shooting Murder of Trayvon Martin |  http://t.co/DdlC39Q2uT,,rumour
356407105953071107,KennyBurns,True,59337.0,Just in... @BarackObama &amp; Department of Justice file Federal Charges against #GeorgeZimmerman,GeorgeZimmerman,rumour
356437941641416705,Pyramidology,False,10869.0,Obama has filed federal charges against Zimmerman for violating Trayvon's civil rights. God is good,,rumour
357300409292959744,burg21,False,531.0,LETS START BY BOYCOTTING KOCH INDUSTIERS THEY PAID FOR GEORGE ZIMMERMAN LEGAL FEES #JusticeForTrayvon #JurorB37 http://t.co/aUCK4jPy12,JusticeForTrayvon,rumour
364383457545162754,Reuters,True,25079234.0,Highly radioactive water is seeping into the ocean from Japan's crippled Fukushima nuclear plant http://t.co/KdmA6V7WkO,,rumour
364589696573124609,YourAnonNews,False,8043152.0,FUKUSHIMA: HIGHLY RADIOACTIVE WATER SEEPING INTO THE OCEAN http://t.co/KrOuYaq4Go,,rumour
365052155385749505,RT_com,True,3094040.0,"REVEALED: #Fukushima leaking radioactive water for ‘2 years’, 300 tons flowing into Pacific daily http://t.co/fG8BSCizKB",Fukushima,rumour
365056836476481537,RT_com,True,3094040.0,Estimated 300 tons of contaminated water leaking into Pacific Ocean per day from wrecked #Fukushima nuclear plant http://t.co/fG8BSCizKB,Fukushima,rumour
366205297557110784,RT_com,True,3094040.0,"DETAILS: Radioactive water from under #Fukushima has risen 60cm above protective barrier, freely leaking to ocean http://t.co/Xo52wsDjeN",Fukushima,rumour
369506008172740608,MikkoAlanne,True,8285.0,Fukushima nuclear plant leaking 300 tons of radioactive water into the Pacific every day: http://t.co/sZi810gMCO,,rumour
377002232257855488,Fact,False,3392833.0,J.K. Rowling is working on an 8th Harry Potter book.,,rumour
380055172896272384,BestProNews,False,15737.0,"A city in Louisiana has made ""twerking"" illegal, imposing a punishment of 30 days in jail for a first offense",,rumour
380140114552188928,enews,True,11872472.0,"Can twerking in Louisiana really get you a ""mandatory 30 days in jail""?! http://t.co/IBmy5Qt3WB",,rumour
386682163862986752,mmfa,True,456656.0,"Fox: Obama offers ""to pay out of his own pocket for the museum of Muslim culture."" Their source: A satire website http://t.co/p0TGtKecWt",,rumour
386998038004113409,RepRWilliams,True,17385.0,This is a new low. Obama SPENT money to close natl parks but shut down the Amber Alert website. Look for yourself: http://t.co/jG1QYAt7xe,,rumour
387006553124896768,TheRickWilson,True,1393013.0,"Barack Obama has DOJ shut down the Amber Alert system...So, we can add dead kids to the lengths he's is willing to go in his shutdown game.",,rumour
387006700609228801,TwitchyTeam,True,220969.0,Really? Amber Alert website goes dark under government shutdown http://t.co/wrf96k0pPl,,rumour
387007120689737729,JasonBWhitman,True,14293.0,"By all means, let's turn over healthcare decision making to people willing to shut down the Amber Alert website out of spite.",,rumour
387010299536355328,dbongino,True,2618074.0,"As a former federal agent I find this story hard to believe, even for this White House. http://t.co/v6pLdGD4A5 #SpiteHouse",SpiteHouse,rumour
